MODEL SETTING
SlowTwitchFibersPercentage, DaysBetweenWorkout, HourseOfSleep, Intensity, Lift
50, 5, 8.000000, 95, true

Tic, MuscleMass, Anabolic, Catabolic
0, 16.149194, 50.000000, 52.000000
1, 16.167742, 80.465040, 74.680220
2, 16.189770, 74.923025, 68.604001
3, 16.215658, 69.496867, 62.672038
4, 16.245871, 64.194257, 56.903577
5, 16.275537, 59.022426, 52.407922
6, 16.318935, 89.063851, 74.875176
7, 16.367018, 83.367315, 68.803643
8, 16.417958, 77.780303, 62.877219
9, 16.468672, 72.309490, 57.108510
10, 16.517678, 66.960802, 52.599922
11, 16.571797, 97.068101, 75.222448
12, 16.624941, 91.251167, 69.159419
13, 16.676969, 85.537142, 63.247065
14, 16.727798, 79.931736, 57.556656
15, 16.777504, 74.440158, 53.136566
16, 16.831884, 105.447898, 76.555910
17, 16.885273, 99.512615, 70.476123
18, 16.937561, 93.674618, 64.538831
19, 16.988671, 87.938706, 58.754177
20, 17.038651, 82.309400, 53.672026
21, 17.093281, 114.179854, 77.856849
22, 17.146898, 108.130905, 71.762703
23, 17.199432, 102.173849, 65.808952
24, 17.250807, 96.312863, 60.004871
25, 17.300994, 90.551896, 54.566402
26, 17.355736, 122.131904, 78.591051
27, 17.409475, 115.990596, 72.496010
28, 17.462142, 109.936609, 66.539894
29, 17.513665, 103.973748, 60.737430
30, 17.564037, 98.105576, 55.392814
31, 17.618876, 129.386770, 79.240519
32, 17.672722, 123.168568, 73.146433
33, 17.725506, 117.033805, 67.189844
34, 17.777161, 110.986024, 61.400042
35, 17.827668, 105.028487, 56.007447
36, 17.882636, 136.419068, 79.995405
37, 17.936620, 130.130036, 73.897643
38, 17.989550, 123.921279, 67.936249
39, 18.041358, 117.796033, 62.120231
40, 18.091973, 111.757252, 56.486397
41, 18.147050, 143.435213, 80.754276
42, 18.201153, 137.081352, 74.655306
43, 18.254215, 130.804674, 68.691328
44, 18.306168, 124.608147, 62.879845
45, 18.356964, 118.494502, 57.324314
46, 18.412227, 150.588732, 81.963387
47, 18.466529, 144.171831, 75.852692
48, 18.519804, 137.829235, 69.875148
49, 18.571987, 131.563718, 64.048174
50, 18.623025, 125.377812, 58.451349
51, 18.678559, 158.241056, 83.733255
52, 18.733148, 151.758868, 77.599140
53, 18.786729, 145.348284, 71.595920
54, 18.839238, 139.011829, 65.731897
55, 18.890606, 132.751822, 60.019305
56, 18.946280, 164.832149, 84.710551
57, 19.001019, 158.299585, 78.570597
58, 19.054764, 151.836311, 72.564338
59, 19.107454, 145.444677, 66.706694
60, 19.159032, 139.126858, 61.034397
61, 19.215050, 172.773501, 86.997279
62, 19.270153, 166.179028, 80.823562
63, 19.324282, 159.651478, 74.776699
64, 19.377378, 153.192990, 68.864359
65, 19.429377, 146.805568, 63.094326
66, 19.485628, 179.927304, 88.734540
67, 19.540980, 173.282914, 82.541915
68, 19.595376, 166.703298, 76.473998
69, 19.648761, 160.190481, 70.549140
70, 19.701083, 153.746344, 64.808241
71, 19.757750, 188.135303, 91.694918
72, 19.813539, 181.433061, 85.458493
73, 19.868399, 174.793518, 79.343841
74, 19.922273, 168.218513, 73.358008
75, 19.975113, 161.709773, 67.552607
76, 20.032075, 193.489720, 93.910385
77, 20.088179, 186.756508, 87.646424
78, 20.143371, 180.084660, 81.501800
79, 20.197599, 173.475886, 75.483367
80, 20.250807, 166.931812, 69.597968
81, 20.308162, 196.985704, 96.795747
82, 20.364677, 190.237278, 90.490998
83, 20.420304, 183.549439, 84.302929
84, 20.474994, 176.923737, 78.237923
85, 20.528693, 170.361715, 72.302460
86, 20.586220, 198.370532, 98.112286
87, 20.642920, 191.625828, 91.796465
88, 20.698744, 184.941239, 85.595689
89, 20.753642, 178.318292, 79.516383
90, 20.807564, 171.758506, 73.564902
91, 20.865369, 199.063344, 100.303856
92, 20.922361, 192.328317, 93.962567
93, 20.978495, 185.653121, 87.734230
94, 21.033724, 179.039244, 81.625016
95, 21.087996, 172.488181, 75.641048
96, 21.146099, 199.359684, 102.653311
97, 21.203405, 192.637531, 96.283586
98, 21.259868, 185.974982, 90.024816
99, 21.315446, 179.373511, 83.882895
100, 21.370088, 172.834604, 77.863686
101, 21.428543, 199.483043, 105.580734
102, 21.486218, 192.775058, 99.175152
103, 21.543072, 186.126516, 92.878161
104, 21.599061, 179.538864, 86.695297
105, 21.654141, 173.013576, 80.632126
106, 21.712917, 199.646036, 108.284573
107, 21.770931, 192.951782, 101.847194
108, 21.828140, 186.316789, 95.516170
109, 21.884505, 179.742483, 89.296852
110, 21.939982, 173.230330, 83.194590
111, 21.998953, 199.142790, 110.030159
112, 22.057174, 192.467761, 103.578123
113, 22.114603, 185.851886, 97.230748
114, 22.171201, 179.296624, 90.993367
115, 22.226925, 172.803446, 84.871229
116, 22.286222, 199.401972, 112.937353
117, 22.344784, 192.739554, 106.452674
118, 22.402571, 186.136096, 100.070576
119, 22.459547, 179.593038, 93.796150
120, 22.515669, 173.111837, 87.634415
121, 22.575323, 199.582463, 116.151060
122, 22.634258, 192.933206, 109.629398
123, 22.692436, 186.342742, 103.208173
124, 22.749823, 179.812481, 96.892164
125, 22.806378, 173.343871, 90.686143
126, 22.866304, 199.598499, 118.687137
127, 22.925524, 192.963670, 112.139961
128, 22.984002, 186.387485, 105.691421
129, 23.041703, 179.871339, 99.346199
130, 23.098590, 173.416671, 93.108899
131, 23.158857, 199.483696, 121.971986
132, 23.218433, 192.864308, 115.389825
133, 23.277284, 186.303405, 108.904177
134, 23.335378, 179.802407, 102.519529
135, 23.392678, 173.362748, 96.240278
136, 23.453176, 199.474503, 124.316154
137, 23.512995, 192.869515, 117.713771
138, 23.572102, 186.322860, 111.206331
139, 23.630464, 179.835949, 104.798247
140, 23.688046, 173.410213, 98.493782
141, 23.748907, 199.410546, 127.992277
142, 23.809104, 192.820302, 121.351719
143, 23.868606, 186.288258, 114.804016
144, 23.927383, 179.815816, 108.353293
145, 23.985401, 173.404400, 102.003611
146, 24.046550, 199.647117, 130.909274
147, 24.107048, 193.068932, 124.240558
148, 24.166864, 186.548785, 117.663067
149, 24.225969, 180.088045, 111.180743
