MODEL SETTING
SlowTwitchFibersPercentage, DaysBetweenWorkout, HourseOfSleep, Intensity, Lift
0, 5, 8.000000, 95, true

Tic, MuscleMass, Anabolic, Catabolic
0, 28.340041, 50.000000, 52.000000
1, 28.363380, 93.173027, 84.824015
2, 28.390304, 88.007738, 79.022300
3, 28.421094, 82.933407, 73.339565
4, 28.456143, 77.955682, 67.783523
5, 28.495894, 73.079108, 62.366617
6, 28.545778, 116.160597, 95.212372
7, 28.599783, 110.641137, 89.219016
8, 28.655283, 105.201828, 83.336568
9, 28.709884, 99.846506, 77.571339
10, 28.763538, 94.578284, 71.929272
11, 28.821737, 135.960667, 103.482317
12, 28.879182, 130.195057, 97.356655
13, 28.935830, 124.501182, 91.335117
14, 28.991640, 118.882220, 85.423474
15, 29.046569, 113.340729, 79.627060
16, 29.105980, 158.073862, 113.893906
17, 29.164686, 152.071211, 107.612577
18, 29.222652, 146.133636, 101.428945
19, 29.279843, 140.263412, 95.347709
20, 29.336223, 134.462528, 89.373417
21, 29.396532, 177.556321, 122.361196
22, 29.456176, 171.374225, 115.966814
23, 29.515122, 165.251876, 109.664839
24, 29.573338, 159.191334, 103.459712
25, 29.630791, 153.194309, 97.355568
26, 29.691990, 195.207696, 131.299021
27, 29.752556, 188.880018, 124.792756
28, 29.812462, 182.608501, 118.374494
29, 29.871680, 176.394735, 112.048033
30, 29.930180, 170.240142, 105.817045
31, 29.992033, 199.617042, 138.330223
32, 30.053283, 193.263247, 131.743410
33, 30.113899, 186.965055, 125.241341
34, 30.173856, 180.723728, 118.827498
35, 30.233127, 174.540567, 112.505240
36, 30.295549, 199.690625, 146.180142
37, 30.357497, 193.347925, 139.507865
38, 30.418862, 187.060708, 132.916817
39, 30.479598, 180.830232, 126.410224
40, 30.539681, 174.657792, 119.991192
41, 30.600406, 199.932963, 152.966315
42, 30.662309, 193.599822, 146.225339
43, 30.724100, 187.322023, 139.562912
44, 30.785424, 181.100811, 132.982033
45, 30.846168, 174.937473, 126.485572
46, 30.899957, 199.835483, 160.506395
47, 30.956677, 193.514475, 153.691720
48, 31.015751, 187.248513, 146.952545
49, 31.076413, 181.038932, 140.291770
50, 31.137635, 174.887091, 133.712142
51, 31.182251, 199.795649, 167.212485
52, 31.229434, 193.485569, 160.336066
53, 31.279216, 187.230064, 153.532526
54, 31.331703, 181.030490, 146.804609
55, 31.386913, 174.888247, 140.154929
56, 31.419873, 199.931763, 175.438509
57, 31.454898, 193.629374, 168.486384
58, 31.492136, 187.381014, 161.604315
59, 31.531733, 181.188009, 154.794755
60, 31.573839, 175.051744, 148.060108
61, 31.595618, 199.880549, 183.368252
62, 31.619119, 193.585092, 176.345180
63, 31.644476, 187.343183, 169.389539
64, 31.671811, 181.156141, 162.503607
65, 31.701250, 175.025340, 155.689623
66, 31.715993, 199.584840, 188.362204
67, 31.732225, 193.296382, 181.297177
68, 31.750082, 187.061182, 174.297780
69, 31.769677, 180.880579, 167.366319
70, 31.791123, 174.755947, 160.504976
71, 31.799069, 199.675320, 193.622731
72, 31.808313, 193.389178, 186.512836
73, 31.818975, 187.155993, 179.467020
74, 31.831154, 180.977097, 172.487493
75, 31.844949, 174.853862, 165.576339
76, 31.845676, 199.871293, 199.424322
77, 31.847505, 193.585205, 192.264616
78, 31.850541, 187.351788, 185.167439
79, 31.854868, 181.172345, 178.134861
80, 31.860571, 175.048229, 171.168859
81, 31.853545, 199.884444, 205.696879
82, 31.847415, 193.598601, 198.484227
83, 31.842265, 187.365134, 191.332473
84, 31.838167, 181.185337, 184.243548
85, 31.835189, 175.060560, 177.219330
86, 31.822140, 199.833678, 210.646964
87, 31.809819, 193.547169, 203.392609
88, 31.798303, 187.312825, 196.197849
89, 31.787652, 181.131943, 189.064570
90, 31.777928, 175.005869, 181.994584
91, 31.758850, 199.891006, 215.810475
92, 31.740341, 193.601762, 208.512490
93, 31.722470, 187.364479, 201.272863
94, 31.705287, 181.180441, 194.093416
95, 31.688841, 175.050988, 186.975890
96, 31.663477, 199.936648, 221.331305
97, 31.638524, 193.643607, 213.987091
98, 31.614033, 187.402315, 206.700002
99, 31.590042, 181.214049, 199.471730
100, 31.566590, 175.080148, 192.303942
101, 31.537224, 199.590788, 224.519896
102, 31.508140, 193.296122, 217.147646
103, 31.479397, 187.053109, 209.831597
104, 31.451030, 180.863064, 202.573519
105, 31.423075, 174.727333, 195.375078
106, 31.390043, 199.591346, 227.801364
107, 31.357208, 193.291357, 220.399726
108, 31.324615, 187.042909, 213.053618
109, 31.292296, 180.847322, 205.764748
110, 31.260278, 174.705948, 198.534742
111, 31.223167, 199.832194, 231.827086
112, 31.186153, 193.524023, 224.390404
113, 31.149274, 187.267278, 217.008497
114, 31.112552, 181.063254, 209.682991
115, 31.076006, 174.913291, 202.415445
116, 31.035726, 199.711771, 234.612239
117, 30.995456, 193.397699, 227.149342
118, 30.955232, 187.134996, 219.740601
119, 30.915073, 180.924965, 212.387641
120, 30.874993, 174.768953, 205.092002
