MODEL SETTING
SlowTwitchFibersPercentage, DaysBetweenWorkout, HourseOfSleep, Intensity, Lift
50, 5, 4.000000, 95, true

Tic, MuscleMass, Anabolic, Catabolic
0, 16.758193, 50.000000, 52.000000
1, 16.775159, 83.312989, 77.804938
2, 16.794160, 81.454935, 75.484894
3, 16.815206, 79.615532, 73.190908
4, 16.838362, 77.795895, 70.924141
5, 16.863706, 75.996578, 68.685348
6, 16.900418, 110.763253, 95.665820
7, 16.939015, 108.680345, 93.176024
8, 16.979540, 106.615158, 90.710455
9, 17.022051, 104.568370, 88.269927
10, 17.066615, 102.540369, 85.855013
11, 17.115875, 137.474675, 112.970223
12, 17.166901, 135.229131, 110.349947
13, 17.219739, 133.000348, 107.752288
14, 17.274441, 130.788793, 105.177857
15, 17.331061, 128.594766, 102.627113
16, 17.389170, 163.239751, 129.507558
17, 17.448932, 160.871792, 126.785332
18, 17.509429, 158.519656, 124.084274
19, 17.569658, 156.183697, 121.404891
20, 17.629610, 153.864032, 118.747466
21, 17.691827, 188.761957, 146.074523
22, 17.754039, 186.294762, 143.265418
23, 17.816081, 183.842431, 140.476115
24, 17.877890, 181.405140, 137.706948
25, 17.939447, 178.982968, 134.958143
26, 17.989608, 199.867128, 163.514714
27, 18.041280, 197.372168, 160.624530
28, 18.094287, 194.891066, 157.752267
29, 18.148597, 192.423962, 154.898281
30, 18.204158, 189.970994, 152.062839
31, 18.230485, 199.993839, 180.200321
32, 18.257782, 197.514483, 177.239255
33, 18.286107, 195.047255, 174.293712
34, 18.315497, 192.592285, 171.364023
35, 18.345978, 190.149712, 168.450433
36, 18.350632, 199.987470, 196.440417
37, 18.356013, 197.516150, 193.411404
38, 18.362168, 195.055483, 190.395906
39, 18.369125, 192.605593, 187.394206
40, 18.376908, 190.166611, 184.406525
41, 18.361952, 199.990390, 212.377731
42, 18.347519, 197.519948, 209.282082
43, 18.333647, 195.058867, 206.198219
44, 18.320357, 192.607261, 203.126388
45, 18.307666, 190.165252, 200.066781
46, 18.275538, 200.000000, 227.400090
47, 18.243757, 197.524034, 224.241010
48, 18.212355, 195.056308, 221.092225
49, 18.181348, 192.596928, 217.953957
50, 18.150749, 190.146006, 214.826378
51, 18.103845, 200.000000, 241.162707
52, 18.057143, 197.512877, 237.943900
53, 18.010669, 195.033019, 234.734133
54, 17.964432, 192.560526, 231.533594
55, 17.918442, 190.095502, 228.342428
56, 17.862750, 200.000000, 249.683252
57, 17.807195, 197.496880, 246.421419
58, 17.751782, 195.000424, 243.167938
59, 17.696516, 192.510732, 239.922932
60, 17.641401, 190.027903, 236.686521
61, 17.585464, 200.000000, 249.923427
62, 17.529656, 197.478076, 246.645701
63, 17.473979, 194.962805, 243.376306
64, 17.418438, 192.454286, 240.115359
65, 17.363035, 189.952620, 236.862980
66, 17.307041, 199.994105, 249.973586
67, 17.251165, 197.452947, 246.680268
68, 17.195412, 194.918440, 243.395267
69, 17.139784, 192.390685, 240.118703
70, 17.084285, 189.869783, 236.850694
71, 17.028397, 199.989508, 249.863083
72, 16.972619, 197.428699, 246.554404
73, 16.916955, 194.874553, 243.254042
74, 16.861408, 192.327169, 239.962117
75, 16.805981, 189.786652, 236.678751
76, 16.750039, 199.995533, 249.924054
77, 16.694197, 197.414639, 246.599103
78, 16.638460, 194.840402, 243.282453
79, 16.582829, 192.272922, 239.974222
80, 16.527309, 189.712304, 236.674533
81, 16.471337, 199.994425, 249.951497
82, 16.415456, 197.393014, 246.610022
83, 16.359670, 194.798254, 243.276831
84, 16.303981, 192.210247, 239.952043
85, 16.248391, 189.629098, 236.635782
86, 16.192462, 199.994003, 249.909143
87, 16.136615, 197.371601, 246.551010
88, 16.080852, 194.755847, 243.201148
89, 16.025177, 192.146845, 239.859678
90, 15.969591, 189.544700, 236.526722
91, 15.913633, 200.000000, 249.945220
92, 15.857746, 197.356106, 246.569775
93, 15.801935, 194.718848, 243.202579
94, 15.746199, 192.088331, 239.843754
95, 15.690543, 189.464660, 236.493421
96, 15.634614, 199.996268, 249.911497
97, 15.578748, 197.330401, 246.518568
98, 15.522945, 194.671162, 243.133869
99, 15.467209, 192.018656, 239.757523
100, 15.411542, 189.372988, 236.389652
101, 15.355730, 199.968629, 249.761720
102, 15.299971, 197.280367, 246.351294
103, 15.244266, 194.598728, 242.949083
104, 15.188619, 191.923816, 239.555212
105, 15.133029, 189.255740, 236.169804
106, 15.077129, 199.999897, 249.887834
107, 15.021270, 197.288451, 246.458510
108, 14.965454, 194.583597, 243.037364
109, 14.909683, 191.885441, 239.624516
110, 14.853958, 189.194090, 236.220092
111, 14.798055, 199.996966, 249.887090
112, 14.742182, 197.261830, 246.438794
113, 14.686342, 194.533260, 242.998642
114, 14.630534, 191.811363, 239.566755
115, 14.574761, 189.096246, 236.143257
116, 14.518896, 199.918023, 249.752626
117, 14.463050, 197.158864, 246.285311
118, 14.407224, 194.406245, 242.826102
119, 14.351421, 191.660272, 239.375126
120, 14.295640, 188.921055, 235.932506
121, 14.239656, 200.000000, 249.970225
122, 14.183680, 197.215447, 246.482088
123, 14.127712, 194.437383, 243.002005
124, 14.071752, 191.665913, 239.530093
125, 14.015801, 188.901147, 236.066477
126, 13.959983, 199.930204, 249.720554
127, 13.904161, 197.120116, 246.212618
128, 13.848337, 194.316489, 242.712700
129, 13.792532, 191.519429, 239.220923
130, 13.736899, 188.729052, 235.737416
131, 13.681195, 199.993385, 249.874080
132, 13.625478, 197.156604, 246.344448
133, 13.569747, 194.326296, 242.822826
134, 13.514102, 191.502567, 239.309337
135, 13.458533, 188.685563, 235.804133
136, 13.403112, 199.942367, 249.726995
137, 13.347664, 197.078909, 246.176352
138, 13.292188, 194.221952, 242.633730
139, 13.236686, 191.371605, 239.099252
140, 13.181155, 188.527977, 235.573042
141, 13.125823, 199.950755, 249.649386
142, 13.070759, 197.059737, 246.076980
143, 13.015735, 194.175284, 242.512631
144, 12.960672, 191.297534, 238.956489
145, 12.905569, 188.426598, 235.408678
146, 12.850662, 199.959769, 249.613494
147, 12.795707, 197.041021, 246.019044
148, 12.740704, 194.128809, 242.432614
149, 12.685649, 191.223240, 238.854329
150, 12.630541, 188.324427, 235.284313
151, 12.575568, 199.988114, 249.717936
152, 12.520532, 197.040647, 246.100223
153, 12.465433, 194.099634, 242.490446
154, 12.410268, 191.165179, 238.888728
155, 12.355035, 188.237393, 235.295190
156, 12.300281, 199.864791, 249.330179
157, 12.245461, 196.888222, 245.690118
158, 12.190569, 193.918052, 242.057938
159, 12.135740, 190.954388, 238.433766
160, 12.080888, 187.997392, 234.817765
161, 12.026327, 199.968951, 249.451525
162, 11.971814, 196.961537, 245.786691
163, 11.917287, 193.960543, 242.129739
164, 11.862671, 190.966100, 238.480812
165, 11.808051, 187.978314, 234.840030
166, 11.754062, 199.932691, 249.234699
167, 11.699985, 196.894501, 245.545868
168, 11.645809, 193.862755, 241.864924
169, 11.591530, 190.837554, 238.191989
170, 11.537264, 187.819004, 234.527181
171, 11.483800, 199.878877, 248.781674
172, 11.430270, 196.809311, 245.069133
173, 11.376825, 193.746194, 241.364475
174, 11.323270, 190.689697, 237.667883
175, 11.269720, 187.639927, 233.979477
176, 11.217286, 199.932482, 248.445537
177, 11.164886, 196.830800, 244.708645
178, 11.112545, 193.735786, 240.979802
179, 11.060109, 190.647600, 237.259187
180, 11.007611, 187.566359, 233.546931
181, 10.955739, 199.904362, 248.318643
182, 10.903933, 196.771152, 244.556871
183, 10.852230, 193.644701, 240.803208
184, 10.800424, 190.525193, 237.057849
185, 10.748481, 187.412744, 233.320925
186, 10.697600, 199.725435, 247.445769
187, 10.646817, 196.561167, 243.661622
188, 10.595960, 193.403783, 239.885681
189, 10.545125, 190.253400, 236.118099
190, 10.494316, 187.110186, 232.359048
191, 10.444869, 199.582736, 246.370315
192, 10.395649, 196.387201, 242.564477
193, 10.346519, 193.198823, 238.767075
194, 10.297439, 190.017785, 234.978320
195, 10.248478, 186.844269, 231.198399
196, 10.200985, 199.417368, 245.072548
197, 10.153598, 196.191700, 241.246657
198, 10.106162, 192.973522, 237.429490
199, 10.058611, 189.762974, 233.621229
200, 10.010957, 186.560178, 229.822017
201, 9.964954, 199.210087, 243.576648
202, 9.919074, 195.954966, 239.731833
203, 9.873176, 192.707531, 235.895923
204, 9.827442, 189.467930, 232.069117
205, 9.781631, 186.236394, 228.251647
206, 9.737326, 199.236869, 242.262566
207, 9.693036, 195.951882, 238.398645
208, 9.648694, 192.674780, 234.543830
209, 9.604510, 189.405699, 230.698313
210, 9.560428, 186.144868, 226.862326
211, 9.518194, 199.047674, 240.407808
212, 9.476023, 195.734229, 236.527151
213, 9.433799, 192.429015, 232.655931
214, 9.391489, 189.132177, 228.794348
215, 9.349117, 185.843851, 224.942567
216, 9.309177, 198.329748, 237.335257
217, 9.269382, 194.990841, 233.442982
218, 9.229691, 191.660475, 229.560491
219, 9.190143, 188.338873, 225.688047
220, 9.150634, 185.026269, 221.825895
221, 9.113675, 198.099721, 234.802462
222, 9.076952, 194.734836, 230.898007
223, 9.040211, 191.379089, 227.003895
224, 9.003566, 188.032663, 223.120366
225, 8.966876, 184.695775, 219.247656
226, 8.932597, 198.025488, 232.313275
227, 8.898606, 194.635984, 228.398119
228, 8.864788, 191.256058, 224.493761
229, 8.831089, 187.885966, 220.600509
230, 8.797365, 184.525938, 216.718609
231, 8.766162, 197.642233, 229.043771
232, 8.735097, 194.231374, 225.122481
233, 8.704067, 190.830545, 221.212494
234, 8.673071, 187.439957, 217.314083
235, 8.642160, 184.059806, 213.427477
236, 8.614226, 196.950614, 225.048969
237, 8.586445, 193.521223, 221.125774
238, 8.558760, 190.102361, 217.214468
239, 8.531173, 186.694285, 213.315355
240, 8.503729, 183.297224, 209.428690
241, 8.479371, 196.413272, 220.929352
242, 8.455175, 192.966926, 217.006772
243, 8.431161, 189.531679, 213.096734
244, 8.407295, 186.107832, 209.199578
245, 8.383658, 182.695637, 205.315583
246, 8.363374, 195.944566, 216.452891
247, 8.343280, 192.483571, 212.534663
248, 8.323458, 189.034338, 208.629744
249, 8.303786, 185.597223, 204.738522
250, 8.284280, 182.172481, 200.861283
251, 8.268019, 195.083742, 211.583197
252, 8.251953, 191.612884, 207.673820
253, 8.236057, 188.154474, 203.778547
254, 8.220325, 184.708835, 199.897742
255, 8.204760, 181.276224, 196.031701
256, 8.192415, 194.342159, 206.684040
257, 8.180289, 190.863616, 202.786268
258, 8.168383, 187.398128, 198.903353
259, 8.156697, 183.946044, 195.035681
260, 8.145236, 180.507637, 191.183571
261, 8.136864, 193.306549, 201.509667
262, 8.128758, 189.824406, 197.627481
263, 8.120970, 186.355981, 193.760962
264, 8.113466, 182.901658, 189.910530
265, 8.106250, 179.461723, 186.076521
266, 8.102347, 192.929058, 196.693139
267, 8.098738, 189.443583, 192.827923
268, 8.095469, 185.972504, 188.979231
269, 8.092557, 182.516215, 185.147497
270, 8.090016, 179.075024, 181.333081
271, 8.091054, 192.075947, 191.425254
272, 8.092579, 188.592719, 187.582370
273, 8.094598, 185.124801, 183.757073
274, 8.097125, 181.672642, 179.949849
275, 8.100180, 178.236593, 176.161102
276, 8.106884, 191.702782, 186.707799
277, 8.114175, 188.224637, 182.889303
278, 8.122071, 184.762915, 179.089598
279, 8.130592, 181.318081, 175.309197
280, 8.139762, 177.890504, 171.548531
281, 8.152325, 191.833462, 182.532010
282, 8.165568, 188.363850, 178.740392
283, 8.179515, 184.911745, 174.968736
284, 8.194189, 181.477622, 171.217581
285, 8.209618, 178.061857, 167.487375
286, 8.228002, 192.385019, 178.868692
287, 8.247156, 188.927805, 175.106458
288, 8.267110, 185.489122, 171.365292
289, 8.287893, 182.069426, 167.645739
290, 8.309535, 178.669081, 163.948250
291, 8.333387, 192.544164, 175.166659
292, 8.358095, 189.106573, 171.438817
293, 8.383697, 185.688388, 167.733015
294, 8.410227, 182.290031, 164.049792
295, 8.437718, 178.911855, 160.389603
296, 8.467062, 193.301980, 172.056907
297, 8.497351, 189.885912, 168.364372
298, 8.528627, 186.489978, 164.694726
299, 8.560928, 183.114593, 161.048519
300, 8.594291, 179.760099, 157.426206
301, 8.628827, 194.199492, 169.328996
302, 8.664390, 190.808601, 165.673509
303, 8.701027, 187.438434, 162.041626
304, 8.738781, 184.089376, 158.433885
305, 8.777690, 180.761752, 154.850737
306, 8.816517, 195.385437, 167.502463
307, 8.856428, 192.021978, 163.882431
308, 8.897477, 188.679576, 160.286411
309, 8.939712, 185.358576, 156.714935
310, 8.983174, 182.059280, 153.168448
311, 9.025285, 196.567950, 166.346647
312, 9.068520, 193.234285, 162.760496
313, 9.112940, 189.921786, 159.198533
314, 9.158594, 186.630756, 155.661272
315, 9.205527, 183.361474, 152.149148
316, 9.249965, 198.081973, 166.074406
317, 9.295562, 194.777907, 162.518343
318, 9.342382, 191.494903, 158.986457
319, 9.390474, 188.233218, 155.479230
320, 9.439883, 184.993112, 151.997075
321, 9.485182, 198.954040, 166.228471
322, 9.531649, 195.682492, 162.700458
323, 9.579348, 192.431660, 159.196338
324, 9.628325, 189.201778, 155.716575
325, 9.678620, 185.993093, 152.261568
326, 9.721968, 199.577517, 168.043610
327, 9.766452, 196.338356, 164.534167
328, 9.812135, 193.119221, 161.047893
329, 9.859061, 189.920318, 157.585231
330, 9.907270, 186.741881, 154.146570
331, 9.948466, 199.673162, 169.571877
332, 9.990763, 196.465898, 166.080385
333, 10.034227, 193.277963, 162.611367
334, 10.078905, 190.109569, 159.165267
335, 10.124839, 186.960951, 155.742466
336, 10.162489, 199.690417, 171.971213
337, 10.201199, 196.512482, 168.490938
338, 10.241029, 193.353055, 165.032315
339, 10.282021, 190.212351, 161.595766
340, 10.324213, 187.090610, 158.181659
341, 10.356788, 199.859125, 175.631354
342, 10.390346, 196.706332, 172.153546
343, 10.424943, 193.571139, 168.696373
344, 10.460620, 190.453750, 165.260235
345, 10.497411, 187.354397, 161.845487
346, 10.525312, 199.885259, 178.966308
347, 10.554126, 196.754266, 175.489812
348, 10.583910, 193.640071, 172.033057
349, 10.614698, 190.542880, 168.596432
350, 10.646527, 187.462920, 165.180281
351, 10.669550, 199.862751, 182.434340
352, 10.693421, 196.750241, 178.955866
353, 10.718194, 193.653760, 175.496271
354, 10.743903, 190.573512, 172.055942
355, 10.770578, 187.509722, 168.635214
356, 10.788776, 199.852171, 185.954872
357, 10.807759, 196.754657, 182.471796
358, 10.827575, 193.672458, 179.006797
359, 10.848255, 190.605776, 175.560242
360, 10.869828, 187.554832, 172.132454
361, 10.882524, 199.848202, 190.073933
362, 10.895925, 196.762345, 186.581250
363, 10.910081, 193.691058, 183.105766
364, 10.925020, 190.634535, 179.647846
365, 10.940770, 187.592994, 176.207802
366, 10.948373, 199.875649, 193.990384
367, 10.956621, 196.797835, 190.486574
368, 10.965553, 193.733915, 186.999211
369, 10.975196, 190.684088, 183.528627
370, 10.985572, 187.648566, 180.075122
371, 10.988514, 199.895291, 197.636152
372, 10.992037, 196.822427, 194.120242
373, 10.996181, 193.762874, 190.620086
374, 11.000970, 190.716821, 187.136017
375, 11.006427, 187.684478, 183.668324
376, 11.003892, 199.981438, 202.071789
377, 11.001873, 196.910293, 198.538314
378, 11.000404, 193.851785, 195.019834
379, 10.999505, 190.806099, 191.516651
380, 10.999194, 187.773438, 188.029037
381, 10.991531, 199.941054, 206.205630
382, 10.984312, 196.868878, 202.653720
383, 10.977570, 193.808743, 199.116087
384, 10.971324, 190.760827, 195.593021
385, 10.965590, 187.725327, 192.084785
386, 10.952655, 199.927527, 210.559010
387, 10.940096, 196.851101, 206.985569
388, 10.927941, 193.786096, 203.425673
389, 10.916208, 190.732684, 199.879603
390, 10.904911, 187.691055, 196.347609
391, 10.887126, 199.949420, 214.689739
392, 10.869651, 196.865403, 211.093506
393, 10.852512, 193.792247, 207.510151
394, 10.835725, 190.730117, 203.939943
395, 10.819303, 187.679194, 200.383123
396, 10.796899, 199.927359, 218.646981
397, 10.774745, 196.832927, 215.026530
398, 10.752864, 193.748812, 211.418330
399, 10.731268, 190.675173, 207.822633
400, 10.709970, 187.612186, 204.239666
401, 10.683900, 199.957644, 221.898756
402, 10.658027, 196.849670, 218.254814
403, 10.632374, 193.751575, 214.622604
404, 10.606952, 190.663511, 211.002374
405, 10.581771, 187.585649, 207.394342
406, 10.552503, 199.926478, 224.713204
407, 10.523386, 196.802740, 221.045664
408, 10.494441, 193.688492, 217.389404
409, 10.465677, 190.583882, 213.744661
410, 10.437103, 187.489075, 210.111646
411, 10.404903, 199.931909, 227.352286
412, 10.372813, 196.789929, 223.660045
413, 10.340851, 193.657066, 219.978661
414, 10.309025, 190.533462, 216.308362
415, 10.277342, 187.419280, 212.649349
416, 10.242833, 199.925533, 229.440378
417, 10.208399, 196.763109, 225.723826
418, 10.174056, 193.609493, 222.017785
419, 10.139812, 190.464821, 218.322473
420, 10.105670, 187.329252, 214.638085
421, 10.070205, 199.868630, 230.258764
422, 10.034794, 196.684090, 226.521276
423, 9.999452, 193.508209, 222.794132
424, 9.964185, 190.341129, 219.077550
425, 9.928997, 187.183007, 215.371721
426, 9.892244, 199.901620, 231.483855
427, 9.855518, 196.693325, 227.722888
428, 9.818834, 193.493507, 223.972047
429, 9.782197, 190.302294, 220.231542
430, 9.745610, 187.119837, 216.501561
431, 9.708988, 199.721193, 231.149710
432, 9.672385, 196.488704, 227.370012
433, 9.635816, 193.264669, 223.600425
434, 9.599286, 190.049226, 219.841164
435, 9.562799, 186.842530, 216.092420
436, 9.525892, 199.930389, 231.652278
437, 9.488991, 196.671370, 227.850155
438, 9.452109, 193.420732, 224.058060
439, 9.415253, 190.178599, 220.276199
440, 9.378424, 186.945121, 216.504757
441, 9.342264, 199.633313, 230.629237
442, 9.306107, 196.349073, 226.809804
443, 9.269969, 193.073283, 223.000479
444, 9.233855, 189.806080, 219.201478
445, 9.197767, 186.547619, 215.412995
446, 9.162783, 199.653272, 229.570140
447, 9.127807, 196.342311, 225.733358
448, 9.092855, 193.039941, 221.906837
