MODEL SETTING
SlowTwitchFibersPercentage, DaysBetweenWorkout, HourseOfSleep, Intensity, Lift
50, 5, 8.000000, 95, true

Tic, MuscleMass, Anabolic, Catabolic
0, 16.009910, 50.000000, 52.000000
1, 16.028572, 80.721727, 74.885214
2, 16.050698, 75.169281, 68.800140
3, 16.076674, 69.732902, 62.859464
4, 16.106822, 64.420018, 57.111762
5, 16.136559, 59.237787, 52.573203
6, 16.179986, 89.626164, 75.316033
7, 16.228076, 83.915233, 69.230963
8, 16.278833, 78.313636, 63.290661
9, 16.329379, 72.827872, 57.569039
10, 16.377413, 67.463802, 52.953237
11, 16.431028, 97.724700, 75.696786
12, 16.484130, 91.890593, 69.617729
13, 16.536243, 86.159594, 63.683284
14, 16.587171, 80.537029, 57.924691
15, 16.637027, 75.027953, 53.296745
16, 16.691529, 106.508533, 77.096271
17, 16.745007, 100.551468, 71.000751
18, 16.797388, 94.691254, 65.047149
19, 16.848597, 88.932638, 59.245051
20, 16.898665, 83.280039, 54.080511
21, 16.953195, 113.962000, 77.324432
22, 17.006707, 107.912848, 71.239765
23, 17.059129, 101.955541, 65.295994
24, 17.110390, 96.094419, 59.517319
25, 17.160526, 90.333504, 54.385248
26, 17.215127, 121.053232, 77.729670
27, 17.268715, 114.921683, 71.649460
28, 17.321219, 108.878185, 65.709579
29, 17.372568, 102.926561, 59.930331
30, 17.422775, 97.070400, 54.694368
31, 17.477457, 127.993347, 78.261762
32, 17.531133, 121.788154, 72.184567
33, 17.583732, 115.667466, 66.246790
34, 17.635184, 109.634709, 60.457496
35, 17.685516, 103.693138, 55.268982
36, 17.740447, 135.755167, 79.790609
37, 17.794390, 129.469812, 73.693542
38, 17.847278, 123.265133, 67.733235
39, 17.899038, 117.144387, 61.918737
40, 17.949619, 111.110567, 56.355891
41, 18.004760, 143.391581, 81.096608
42, 18.058928, 137.032487, 74.984610
43, 18.112054, 130.750860, 69.007605
44, 18.164073, 124.549610, 63.174241
45, 18.214912, 118.431461, 57.507839
46, 18.270330, 151.544836, 82.947780
47, 18.324794, 145.111864, 76.811703
48, 18.378239, 138.753069, 70.807965
49, 18.430600, 132.471123, 64.944912
50, 18.481806, 126.268533, 59.234968
51, 18.537424, 158.870126, 84.301943
52, 18.592101, 152.376181, 78.152062
53, 18.645775, 145.953735, 72.132602
54, 18.698382, 139.605293, 66.251778
55, 18.749853, 133.333169, 60.519589
56, 18.805731, 166.462291, 86.034537
57, 18.860683, 159.907558, 79.862576
58, 18.914649, 153.421854, 73.818977
59, 18.967570, 147.007459, 67.911589
60, 19.019378, 140.666503, 62.155017
61, 19.075605, 174.667821, 88.383755
62, 19.130924, 168.049490, 82.177413
63, 19.185280, 161.497801, 76.096997
64, 19.238616, 155.014791, 70.149828
65, 19.290866, 148.602401, 64.343446
66, 19.347468, 183.237869, 91.092803
67, 19.403187, 176.556930, 84.848383
68, 19.457969, 169.940102, 78.726586
69, 19.511759, 163.389325, 72.734543
70, 19.564495, 156.906419, 66.879501
71, 19.621317, 190.132588, 92.711716
72, 19.677271, 183.406750, 86.450220
73, 19.732303, 176.743142, 80.309331
74, 19.786359, 170.143626, 74.296123
75, 19.839380, 163.609918, 68.417651
76, 19.896476, 195.259560, 94.795015
77, 19.952720, 188.505427, 88.508907
78, 20.008059, 181.812295, 82.341324
79, 20.062443, 175.181861, 76.299020
80, 20.115814, 168.615738, 70.388770
81, 20.173134, 197.351144, 96.561105
82, 20.229614, 190.594931, 90.257199
83, 20.285206, 183.899154, 84.069908
84, 20.339858, 177.265432, 78.005861
85, 20.393517, 170.695328, 72.071627
86, 20.451197, 198.703340, 99.323891
87, 20.508059, 191.951097, 92.983283
88, 20.564054, 185.258921, 86.756632
89, 20.619134, 178.628344, 80.650204
90, 20.673248, 172.060893, 74.670292
91, 20.731339, 199.424211, 102.581111
92, 20.788629, 192.681377, 96.197114
93, 20.845075, 185.998359, 89.924521
94, 20.900631, 179.376642, 83.769179
95, 20.955249, 172.817722, 77.736998
96, 21.013677, 199.606308, 105.369588
97, 21.071321, 192.877385, 98.951896
98, 21.128140, 186.208118, 92.643326
99, 21.184091, 179.599947, 86.449446
100, 21.239127, 173.054353, 80.375897
101, 21.297790, 199.285091, 107.406005
102, 21.355686, 192.574273, 100.968382
103, 21.412771, 185.922938, 94.637774
104, 21.469004, 179.332575, 88.419825
105, 21.524339, 172.804677, 82.320065
106, 21.583330, 199.664062, 110.194904
107, 21.641567, 192.965154, 103.724672
108, 21.699010, 186.325564, 97.359653
109, 21.755620, 179.746719, 91.105026
110, 21.811354, 173.230085, 84.966007
111, 21.870798, 199.869679, 114.179401
112, 21.929507, 193.184097, 107.659384
113, 21.987446, 186.557665, 101.241960
114, 22.044576, 179.991776, 94.931860
115, 22.100859, 173.487886, 88.733966
116, 22.160609, 199.712661, 117.035778
117, 22.219640, 193.043377, 110.485969
118, 22.277917, 186.433092, 104.036572
119, 22.335404, 179.883216, 97.692236
120, 22.392063, 173.395201, 91.457664
121, 22.452067, 199.454446, 119.444245
122, 22.511366, 192.802179, 112.871596
123, 22.569926, 186.208767, 106.397341
124, 22.627712, 179.675645, 100.026151
125, 22.684687, 173.204267, 93.762629
126, 22.745002, 199.408631, 122.377791
127, 22.804627, 192.771478, 115.774349
128, 22.863528, 186.193015, 109.267443
129, 22.921671, 179.674683, 102.861518
130, 22.979021, 173.217933, 96.560986
131, 23.039695, 199.686302, 125.930810
132, 23.099693, 193.061360, 119.289998
133, 23.158983, 186.494944, 112.743813
134, 23.217534, 179.988449, 106.296359
135, 23.275313, 173.543309, 99.951799
136, 23.336292, 199.632627, 129.063664
137, 23.396610, 193.022584, 122.392750
138, 23.456235, 186.470917, 115.814399
139, 23.515138, 179.979024, 109.332711
140, 23.573286, 173.548335, 102.951721
141, 23.634570, 199.646731, 132.245051
142, 23.695206, 193.050902, 125.543871
143, 23.755163, 186.513307, 118.933548
144, 23.814413, 180.035326, 112.417987
145, 23.872925, 173.618380, 106.001039
146, 23.934522, 199.538817, 135.570876
147, 23.995484, 192.958134, 128.838277
148, 24.055784, 186.435541, 122.194621
149, 24.115392, 179.972426, 115.643679
150, 24.174279, 173.570207, 109.189175
151, 24.236061, 199.575261, 137.865530
152, 24.297246, 193.008360, 131.115106
153, 24.357777, 186.499395, 124.452390
154, 24.417627, 180.049745, 117.881059
155, 24.476768, 173.660820, 111.404707
156, 24.538696, 199.675715, 141.547103
157, 24.600178, 193.121944, 134.762151
158, 24.661070, 186.625945, 128.063164
159, 24.721298, 180.189088, 121.453603
160, 24.780833, 173.812776, 114.936900
161, 24.842611, 199.752328, 144.491403
162, 24.904091, 193.211749, 137.682513
163, 24.965138, 186.728785, 130.958091
164, 25.025638, 180.304790, 124.321541
165, 25.085477, 173.941162, 117.776181
166, 25.147206, 199.716216, 147.574417
167, 25.208992, 193.189614, 140.740167
168, 25.270369, 186.720489, 133.988978
169, 25.331181, 180.310197, 127.324096
170, 25.391333, 173.960124, 120.748719
171, 25.451819, 199.713936, 150.713617
172, 25.513005, 193.200866, 143.854182
173, 25.574287, 186.745102, 137.076247
174, 25.635296, 180.348006, 130.383044
175, 25.695759, 174.010971, 123.777686
176, 25.753680, 199.689073, 154.156285
177, 25.812908, 193.189440, 147.269049
178, 25.872919, 186.746887, 140.461893
179, 25.933307, 180.362801, 133.737889
180, 25.993687, 174.038596, 127.100046
181, 26.048237, 199.750704, 158.891404
182, 26.104594, 193.263338, 151.961988
183, 26.162388, 186.832776, 145.110720
184, 26.221243, 180.460430, 138.340514
185, 26.280546, 174.147736, 131.654251
186, 26.330426, 199.729727, 162.936686
187, 26.382524, 193.254648, 155.974084
188, 26.436477, 186.836067, 149.087909
189, 26.492053, 180.475411, 142.280998
190, 26.548890, 174.174135, 135.556134
191, 26.594560, 199.693039, 165.843476
192, 26.642518, 193.229513, 158.859705
193, 26.692580, 186.822187, 151.951033
194, 26.744572, 180.472498, 145.120267
195, 26.798302, 174.181914, 138.370137
196, 26.840822, 199.434057, 168.124295
197, 26.885613, 192.983153, 161.125544
198, 26.932551, 186.588220, 154.200703
199, 26.981551, 180.250720, 147.352643
200, 27.032554, 173.972129, 140.584076
201, 27.070821, 199.472797, 171.233416
202, 27.111321, 193.031127, 164.210851
203, 27.153997, 186.645147, 157.261001
204, 27.198810, 180.316311, 150.386653
205, 27.245779, 174.046098, 143.590446
206, 27.280178, 199.603044, 174.059324
207, 27.316636, 193.168893, 167.015129
208, 27.355192, 186.790175, 160.042648
209, 27.395912, 180.468323, 153.144541
210, 27.438850, 174.204805, 146.323354
211, 27.470388, 199.392922, 175.999480
212, 27.503957, 192.968455, 168.942931
213, 27.539631, 186.599230, 161.957263
214, 27.577473, 180.286696, 155.045111
215, 27.617544, 174.032327, 148.208989
216, 27.643789, 199.799210, 180.133481
217, 27.671904, 193.378285, 173.042012
218, 27.701999, 187.012285, 166.020128
219, 27.734175, 180.702613, 159.070291
220, 27.768523, 174.450726, 152.194898
221, 27.790290, 199.652259, 183.239132
222, 27.813764, 193.238507, 176.122512
