MODEL SETTING
SlowTwitchFibersPercentage, DaysBetweenWorkout, HourseOfSleep, Intensity, Lift
50, 5, 10.000000, 95, true

Tic, MuscleMass, Anabolic, Catabolic
0, 15.548072, 50.000000, 52.000000
1, 15.566805, 77.718863, 72.065178
2, 15.589846, 70.369255, 64.160026
3, 15.617185, 63.224470, 56.655285
4, 15.636517, 56.381314, 52.125141
5, 15.631198, 50.930623, 52.000000
6, 15.653253, 79.583004, 72.824979
7, 15.679828, 72.189948, 64.894607
8, 15.711591, 64.995731, 57.232143
9, 15.738230, 58.016784, 52.091485
10, 15.737847, 51.961798, 52.000000
11, 15.762710, 79.992799, 72.347821
12, 15.792363, 72.599303, 64.436758
13, 15.826968, 65.403675, 56.903440
14, 15.855071, 58.475684, 52.137379
15, 15.857608, 52.583666, 52.000000
16, 15.884317, 80.468472, 72.243110
17, 15.915961, 73.071463, 64.344080
18, 15.953138, 65.870742, 56.734712
19, 15.983130, 58.885964, 52.070296
20, 15.986020, 52.668837, 52.000000
21, 16.012937, 80.491763, 72.195339
22, 16.044809, 73.103880, 64.303176
23, 16.081847, 65.912252, 56.745056
24, 16.111507, 58.959076, 52.174950
25, 16.115677, 52.946774, 52.000000
26, 16.143009, 79.937520, 71.536294
27, 16.175400, 72.575995, 63.676698
28, 16.212383, 65.410231, 56.290089
29, 16.240466, 58.561616, 52.046727
30, 16.243728, 52.756793, 52.000000
31, 16.271004, 80.925615, 72.476301
32, 16.303241, 73.544845, 64.597832
33, 16.340869, 66.358314, 56.993752
34, 16.372745, 59.387295, 52.076525
35, 16.377287, 53.022635, 52.000000
36, 16.405277, 80.900384, 72.245748
37, 16.438326, 73.530318, 64.377417
38, 16.476659, 66.353930, 56.835900
39, 16.508217, 59.389891, 52.058916
40, 16.512927, 53.061726, 52.000000
41, 16.541744, 83.434324, 74.234194
42, 16.575510, 76.009739, 66.313906
43, 16.614537, 68.776242, 58.649379
44, 16.651286, 61.755785, 52.692984
45, 16.666316, 55.363861, 52.000000
46, 16.701265, 84.607681, 73.375806
47, 16.740826, 77.168180, 65.489478
48, 16.784010, 69.917170, 57.879029
49, 16.822186, 62.883249, 52.349402
50, 16.841753, 56.498684, 52.000000
51, 16.878939, 84.090717, 72.080447
52, 16.919990, 76.680059, 64.259011
53, 16.962981, 69.457439, 56.939672
54, 16.998738, 62.489125, 52.396522
55, 17.016310, 56.248726, 52.000000
56, 17.053030, 86.826058, 74.451607
57, 17.093723, 79.359281, 66.550459
58, 17.137630, 72.077046, 58.902115
59, 17.178344, 64.993501, 52.884117
60, 17.203658, 58.426181, 52.000000
61, 17.244857, 88.025166, 73.712423
62, 17.289225, 80.542777, 65.842685
63, 17.335691, 73.242739, 58.243353
64, 17.378349, 66.138981, 52.488172
65, 17.406263, 59.357343, 52.000000
66, 17.448975, 89.745566, 74.354969
67, 17.494369, 82.238562, 66.480123
68, 17.541414, 74.911001, 58.869939
69, 17.585123, 67.778509, 52.842960
70, 17.616172, 60.933149, 52.000000
71, 17.660472, 91.051895, 74.169097
72, 17.706830, 83.528436, 66.317618
73, 17.754497, 76.185368, 58.715376
74, 17.799061, 69.042274, 52.612441
75, 17.833625, 62.159482, 52.000000
76, 17.879690, 92.301344, 74.205137
77, 17.927239, 84.768165, 66.355919
78, 17.975385, 77.409820, 58.812668
79, 18.019916, 70.242720, 53.086391
80, 18.054804, 63.398054, 52.000000
81, 18.101502, 94.483416, 74.976126
82, 18.149602, 86.913303, 67.112866
83, 18.198547, 79.515611, 59.486868
84, 18.245468, 72.302516, 53.009535
85, 18.284087, 65.301487, 52.000000
86, 18.332934, 96.595328, 75.172469
87, 18.382781, 88.995137, 67.315936
88, 18.432942, 81.564315, 59.705269
89, 18.481108, 74.314682, 53.298462
90, 18.521782, 67.258250, 52.000000
91, 18.571926, 99.894445, 76.268798
92, 18.622893, 92.240438, 68.392822
93, 18.673929, 84.751706, 60.751626
94, 18.723435, 77.439187, 53.963894
95, 18.767814, 70.314197, 52.000000
96, 18.819944, 102.209717, 75.727369
97, 18.872259, 94.526356, 67.879916
