MODEL SETTING
SlowTwitchFibersPercentage, DaysBetweenWorkout, HourseOfSleep, Intensity, Lift
50, 5, 8.000000, 65, true

Tic, MuscleMass, Anabolic, Catabolic
155, 15.769456, 50.009900, 52.000000
156, 15.775613, 60.867287, 59.195795
157, 15.781755, 56.080530, 54.581925
158, 15.781302, 52.309186, 52.321449
159, 15.773390, 50.410854, 52.007810
160, 15.763663, 50.024233, 52.000000
161, 15.770742, 62.204622, 60.260247
162, 15.778885, 57.298046, 55.328606
163, 15.781493, 53.063033, 52.421974
164, 15.774458, 50.583215, 52.001909
165, 15.764679, 50.013459, 52.000000
166, 15.771603, 61.387581, 59.556245
167, 15.779478, 56.414431, 54.565784
168, 15.779229, 52.221732, 52.205656
169, 15.770557, 50.247415, 52.002742
170, 15.760784, 50.014782, 52.000000
171, 15.767471, 61.603232, 59.782176
172, 15.775383, 56.718718, 54.833709
173, 15.775717, 52.491283, 52.336926
174, 15.767721, 50.396693, 52.011684
175, 15.757982, 50.021792, 52.000000
176, 15.763961, 60.375443, 58.788534
177, 15.769993, 55.573322, 54.142716
178, 15.768127, 51.760721, 52.093076
179, 15.758901, 50.125958, 52.000000
180, 15.749055, 50.000000, 52.000000
181, 15.755969, 61.720964, 59.861857
182, 15.763753, 56.790132, 54.929271
183, 15.764904, 52.671213, 52.344252
184, 15.757200, 50.443694, 52.001093
185, 15.747399, 50.008967, 52.000000
186, 15.754038, 60.988598, 59.243556
187, 15.761841, 56.014972, 54.212026
188, 15.760200, 51.799243, 52.092850
189, 15.750794, 50.090066, 52.000000
190, 15.740949, 50.000000, 52.000000
191, 15.746816, 60.027576, 58.501921
192, 15.752913, 55.130793, 53.719146
193, 15.748611, 51.277465, 52.121630
194, 15.739437, 50.145372, 52.004674
195, 15.729650, 50.011762, 52.000000
196, 15.737001, 61.964865, 59.995427
197, 15.744791, 56.949433, 55.071007
198, 15.746391, 52.862492, 52.427302
199, 15.739602, 50.636436, 52.002490
200, 15.729897, 50.028397, 52.000000
201, 15.735691, 60.619318, 59.029256
202, 15.741147, 55.882000, 54.526926
203, 15.740295, 52.278140, 52.363386
204, 15.732623, 50.460436, 52.008685
205, 15.722911, 50.027014, 52.000000
206, 15.728316, 60.175747, 58.689988
207, 15.733301, 55.415742, 54.182561
208, 15.730388, 51.914736, 52.423130
209, 15.723070, 50.578481, 52.039966
210, 15.713866, 50.132503, 52.000000
211, 15.720049, 60.685574, 58.995292
212, 15.726201, 55.910829, 54.401241
213, 15.724491, 52.178646, 52.425866
214, 15.717624, 50.644057, 52.014119
215, 15.708311, 50.110571, 52.000000
216, 15.715551, 61.850068, 59.910500
217, 15.723930, 56.977485, 54.985969
218, 15.726122, 52.801205, 52.263159
219, 15.718115, 50.376232, 52.000000
220, 15.708276, 50.001195, 52.000000
221, 15.714445, 60.818891, 59.168047
222, 15.721326, 55.949297, 54.324598
223, 15.719954, 52.000575, 52.219259
224, 15.711299, 50.246195, 52.000000
225, 15.701457, 50.000784, 52.000000
226, 15.707389, 60.506631, 58.919957
227, 15.713550, 55.655087, 54.190428
228, 15.711260, 51.815983, 52.223832
229, 15.702702, 50.276687, 52.006639
230, 15.693012, 50.031623, 52.000000
231, 15.699709, 61.398967, 59.611254
232, 15.707338, 56.520613, 54.712244
233, 15.707665, 52.399267, 52.258581
234, 15.699355, 50.316241, 52.000000
235, 15.689510, 50.000000, 52.000000
236, 15.696643, 61.824630, 59.923747
237, 15.704990, 56.796825, 54.829854
238, 15.705520, 52.489185, 52.299179
239, 15.697573, 50.401649, 52.007179
240, 15.687847, 50.024466, 52.000000
241, 15.693513, 60.633620, 59.059909
242, 15.699012, 55.904484, 54.538358
243, 15.698121, 52.247462, 52.342820
244, 15.690121, 50.381663, 52.000009
245, 15.680316, 50.007994, 52.000000
246, 15.687336, 61.824706, 59.935692
247, 15.695589, 56.889631, 54.929709
248, 15.696844, 52.627988, 52.284275
249, 15.688680, 50.350669, 52.002882
250, 15.678899, 50.012953, 52.000000
251, 15.683417, 59.554590, 58.287118
252, 15.688112, 55.102768, 53.956888
253, 15.685168, 51.578879, 52.130606
254, 15.676156, 50.173755, 52.001996
255, 15.666334, 50.004684, 52.000000
256, 15.672937, 61.380950, 59.603851
257, 15.680177, 56.526145, 54.786859
258, 15.680728, 52.530685, 52.332736
259, 15.672786, 50.425163, 52.024996
260, 15.663215, 50.056631, 52.000000
261, 15.671132, 62.523877, 60.415172
262, 15.680648, 57.506103, 55.255148
263, 15.683458, 53.108890, 52.421800
264, 15.676710, 50.652414, 52.009103
265, 15.667154, 50.059156, 52.000000
266, 15.674609, 62.152259, 60.151033
267, 15.683236, 57.161299, 55.107529
268, 15.685169, 52.888451, 52.394121
269, 15.677702, 50.493977, 52.002722
270, 15.667910, 50.010730, 52.000000
271, 15.674688, 61.200693, 59.420590
272, 15.682664, 56.256950, 54.402351
273, 15.681767, 52.035552, 52.160475
274, 15.672862, 50.193457, 52.000000
275, 15.663019, 50.000517, 52.000000
276, 15.669580, 61.287058, 59.531082
277, 15.677202, 56.413942, 54.611578
278, 15.676572, 52.259493, 52.312088
279, 15.668405, 50.400653, 52.044677
280, 15.658960, 50.085924, 52.000924
281, 15.666450, 62.196934, 60.160113
282, 15.674719, 57.238076, 55.233846
283, 15.677175, 53.140789, 52.514278
284, 15.670733, 50.701076, 52.000000
285, 15.660896, 50.001566, 52.000000
286, 15.669060, 63.068204, 60.867709
287, 15.678281, 57.985814, 55.754842
288, 15.682502, 53.652300, 52.643945
289, 15.677000, 50.897887, 52.000000
290, 15.667197, 50.008451, 52.000000
291, 15.674185, 61.665406, 59.794301
292, 15.682162, 56.728990, 54.831346
293, 15.682510, 52.545619, 52.383214
294, 15.674918, 50.475968, 52.008502
295, 15.665205, 50.027055, 52.000000
296, 15.672125, 61.328735, 59.507040
297, 15.679977, 56.399185, 54.554889
298, 15.680124, 52.308685, 52.201691
299, 15.671999, 50.352156, 52.000000
300, 15.662173, 50.003739, 52.000000
301, 15.667109, 59.685961, 58.322253
302, 15.670923, 55.061774, 54.085799
303, 15.668318, 51.763378, 52.230835
304, 15.659817, 50.278175, 52.000000
305, 15.650010, 50.007583, 52.000000
306, 15.656859, 61.699814, 59.856940
307, 15.664871, 56.805117, 54.896196
308, 15.666234, 52.690607, 52.320611
309, 15.658331, 50.410962, 52.006424
310, 15.648641, 50.031506, 52.000000
311, 15.656405, 62.643878, 60.535728
312, 15.665552, 57.594600, 55.399567
313, 15.668375, 53.226368, 52.524676
314, 15.661730, 50.678596, 52.011359
315, 15.652106, 50.045396, 52.000000
316, 15.656853, 59.107593, 57.819663
317, 15.659776, 54.521263, 53.751757
318, 15.655970, 51.519081, 52.235970
319, 15.647396, 50.266797, 52.003099
320, 15.637602, 50.010454, 52.000000
321, 15.644001, 61.475969, 59.710275
322, 15.650780, 56.676403, 55.007531
323, 15.651672, 52.799872, 52.501279
324, 15.644979, 50.675718, 52.019354
325, 15.635392, 50.053247, 52.000000
326, 15.642017, 60.733550, 58.997803
327, 15.649157, 55.771850, 54.106650
328, 15.646824, 51.745999, 52.169795
329, 15.637909, 50.190385, 52.000000
330, 15.628064, 50.000000, 52.000000
331, 15.634613, 61.665336, 59.873051
332, 15.641972, 56.819031, 55.035265
333, 15.643348, 52.789808, 52.408498
334, 15.635952, 50.518557, 52.008728
335, 15.626270, 50.033477, 52.000000
336, 15.633883, 62.415483, 60.372341
337, 15.643198, 57.429234, 55.225177
338, 15.645756, 52.970227, 52.347729
339, 15.638225, 50.476425, 52.000000
340, 15.628421, 50.008470, 52.000000
341, 15.635279, 61.831595, 59.957174
342, 15.642569, 56.948005, 55.161169
343, 15.644188, 52.993859, 52.539987
344, 15.638018, 50.779405, 52.012310
345, 15.628495, 50.065685, 52.000000
346, 15.635709, 62.238821, 60.246026
347, 15.643517, 57.369574, 55.443474
348, 15.646522, 53.300520, 52.552624
349, 15.640165, 50.749226, 52.018259
350, 15.630719, 50.082034, 52.000000
351, 15.638461, 62.259358, 60.190934
352, 15.647584, 57.221109, 55.053783
