MODEL SETTING
SlowTwitchFibersPercentage, DaysBetweenWorkout, HourseOfSleep, Intensity, Lift, NutritionQualitry
50, 5, 8.000000, 95, true, 0.300000

Tic, MuscleMass, Anabolic, Catabolic
0, 16.563242, 50.000000, 52.000000
1, 16.568961, 78.782672, 76.940288
2, 16.564403, 71.403328, 72.672784
3, 16.549016, 64.358987, 68.398328
4, 16.522499, 57.706814, 64.123031
5, 16.486981, 51.938578, 59.867470
6, 16.473439, 79.688106, 84.038719
7, 16.448504, 72.263553, 79.787575
8, 16.411474, 65.172424, 75.519891
9, 16.361739, 58.438990, 71.240782
10, 16.302290, 52.770634, 66.955165
11, 16.270623, 80.190117, 90.914762
12, 16.226570, 72.728387, 86.681999
13, 16.169315, 65.599306, 82.425001
14, 16.098075, 58.816378, 78.147854
15, 16.014745, 52.916495, 73.854423
16, 15.965448, 80.708801, 98.177701
17, 15.902806, 73.200038, 93.967470
18, 15.825918, 66.023989, 89.726233
19, 15.733835, 59.181576, 85.457022
20, 15.627073, 52.982925, 81.162733
21, 15.558587, 79.768629, 104.695310
22, 15.475770, 72.271441, 100.505432
23, 15.377596, 65.106551, 96.278574
24, 15.263036, 58.283630, 92.017049
25, 15.133887, 52.375792, 87.723002
26, 15.047556, 78.810552, 110.993934
27, 14.945995, 71.316675, 106.821005
28, 14.828058, 64.154902, 102.605650
29, 14.692620, 57.341117, 98.349565
30, 14.543039, 51.774033, 94.054245
31, 14.439657, 77.210832, 116.519220
32, 14.320270, 69.737818, 112.352485
33, 14.183473, 62.597894, 108.138780
34, 14.028520, 55.903917, 103.879250
35, 13.862175, 51.131293, 99.574850
36, 13.742931, 75.075137, 120.808523
37, 13.606605, 67.637807, 116.631139
38, 13.451875, 60.545329, 112.402602
39, 13.279074, 54.138730, 108.123536
40, 13.099069, 50.391127, 103.794454
41, 12.967776, 73.300481, 124.169968
42, 12.819444, 65.871892, 119.964410
43, 12.652334, 58.816349, 115.703963
44, 12.467125, 52.603317, 111.388979
45, 12.280239, 50.029251, 107.019684
46, 12.139348, 71.010587, 125.775888
47, 11.980648, 63.625727, 121.515456
48, 11.802451, 56.617261, 117.196648
49, 11.609469, 51.069255, 112.819499
50, 11.421177, 50.000000, 108.384567
51, 11.276084, 68.932876, 125.424982
52, 11.114932, 61.533074, 121.079230
53, 10.936280, 54.612683, 116.673183
54, 10.747938, 50.252869, 112.207477
55, 10.569670, 50.000000, 107.683175
56, 10.428842, 66.336568, 122.505879
57, 10.269995, 59.011835, 118.048041
58, 10.095550, 52.588296, 113.529738
59, 9.920266, 50.028189, 108.951964
60, 9.756993, 50.000000, 104.317027
61, 9.625801, 64.914458, 117.878773
62, 9.477846, 57.672986, 113.293381
63, 9.316274, 51.672724, 108.649114
64, 9.159839, 50.016687, 103.947564
65, 9.014370, 50.000000, 99.192471
66, 8.897412, 63.264084, 111.279094
67, 8.763769, 56.039872, 106.555516
68, 8.620142, 50.758523, 101.776896
69, 8.485599, 50.005904, 96.945980
70, 8.364056, 50.000000, 92.067668
71, 8.263182, 60.446234, 101.671295
72, 8.149010, 53.604725, 96.801646
73, 8.032905, 50.178239, 91.885268
74, 7.927889, 50.000000, 86.927239
75, 7.834718, 50.000000, 81.933887
76, 7.757474, 59.546777, 90.728770
77, 7.668382, 52.887072, 85.736843
78, 7.581008, 50.131754, 80.710695
79, 7.506341, 50.000000, 75.657690
80, 7.445331, 50.000000, 70.610611
81, 7.396069, 58.966572, 78.833622
82, 7.336683, 52.419477, 73.763327
83, 7.281070, 50.061743, 68.729646
84, 7.238837, 50.000000, 63.873749
85, 7.209750, 50.000000, 59.371004
86, 7.187848, 58.517371, 67.183233
87, 7.158191, 52.137522, 62.242314
88, 7.132899, 50.036431, 57.978437
89, 7.117140, 50.000000, 54.797487
90, 7.107830, 50.000000, 52.785050
91, 7.102051, 57.855543, 60.106680
92, 7.089772, 51.671557, 55.466138
93, 7.081001, 50.032026, 52.587825
94, 7.074370, 50.000000, 52.004633
95, 7.067761, 50.000000, 52.000000
96, 7.063888, 57.368177, 58.906455
97, 7.054386, 51.489282, 54.373027
98, 7.047114, 50.030508, 52.182319
99, 7.040481, 50.000000, 52.004895
100, 7.033872, 50.000000, 52.000000
101, 7.030139, 57.560398, 59.062259
102, 7.020588, 51.591292, 54.516571
103, 7.013288, 50.030505, 52.190775
104, 7.006682, 50.000000, 52.006516
105, 7.000107, 50.000000, 52.000000
106, 6.996200, 57.216203, 58.766552
107, 6.986681, 51.371522, 54.278157
108, 6.979507, 50.032043, 52.163389
109, 6.972909, 50.000000, 52.004808
110, 6.966334, 50.000000, 52.000000
111, 6.962560, 57.409018, 58.927316
112, 6.953171, 51.575056, 54.457698
113, 6.945857, 50.027274, 52.198581
114, 6.939288, 50.000000, 52.001490
115, 6.932747, 50.000000, 52.000000
116, 6.928772, 56.910183, 58.503876
117, 6.919183, 51.163072, 54.096061
118, 6.912382, 50.006142, 52.062804
119, 6.905841, 50.000000, 52.000000
120, 6.899300, 50.000000, 52.000000
121, 6.895470, 57.318901, 58.854435
122, 6.886130, 51.490715, 54.381097
123, 6.879000, 50.020897, 52.157821
124, 6.872441, 50.000000, 52.003942
125, 6.865951, 50.000000, 52.000000
126, 6.862079, 57.043452, 58.616424
127, 6.852964, 51.368577, 54.192324
128, 6.845897, 50.030886, 52.161428
129, 6.839440, 50.000000, 52.003859
130, 6.833002, 50.000000, 52.000000
131, 6.829091, 56.970224, 58.553020
132, 6.819911, 51.330299, 54.159161
133, 6.813036, 50.021531, 52.118585
134, 6.806580, 50.000000, 52.003611
135, 6.800142, 50.000000, 52.000000
136, 6.796296, 57.084920, 58.658198
137, 6.786934, 51.278830, 54.169754
138, 6.780047, 50.017826, 52.114213
139, 6.773609, 50.000000, 52.000000
140, 6.767170, 50.000000, 52.000000
141, 6.762744, 56.046529, 57.769930
142, 6.754268, 51.003843, 53.627218
143, 6.747508, 50.016955, 52.086267
144, 6.741053, 50.000000, 52.003364
145, 6.734615, 50.000000, 52.000000
146, 6.730888, 57.262581, 58.807598
147, 6.721761, 51.468073, 54.324734
148, 6.714837, 50.023022, 52.136028
149, 6.708426, 50.000000, 52.001263
150, 6.702021, 50.000000, 52.000000
151, 6.697945, 56.653959, 58.285365
152, 6.689133, 51.241293, 53.996335
153, 6.682220, 50.021849, 52.132821
154, 6.675806, 50.000000, 52.002824
155, 6.669462, 50.000000, 52.000000
156, 6.665625, 56.779778, 58.364890
157, 6.656748, 51.300976, 54.081734
158, 6.649959, 50.011080, 52.107660
159, 6.643623, 50.000000, 52.000000
160, 6.637286, 50.000000, 52.000000
161, 6.633023, 56.065052, 57.762293
162, 6.624321, 50.882197, 53.604145
163, 6.617788, 50.021943, 52.077053
164, 6.611509, 50.000000, 52.002141
165, 6.605241, 50.000000, 52.000000
166, 6.601043, 56.021482, 57.721357
167, 6.592370, 50.904503, 53.640846
168, 6.585879, 50.023304, 52.086946
169, 6.579668, 50.000000, 52.002366
170, 6.573468, 50.000000, 52.000000
171, 6.569574, 56.450143, 58.100425
172, 6.561101, 51.121415, 53.856503
173, 6.554428, 50.015081, 52.123358
174, 6.548252, 50.000000, 52.002179
175, 6.542085, 50.000000, 52.000000
176, 6.537870, 55.875913, 57.607024
177, 6.529704, 50.855606, 53.453582
178, 6.523236, 50.012895, 52.085203
179, 6.517101, 50.000000, 52.000607
180, 6.510969, 50.000000, 52.000000
181, 6.506832, 55.939283, 57.645537
182, 6.498412, 50.855552, 53.538933
183, 6.491975, 50.015694, 52.085896
184, 6.485869, 50.000000, 52.001753
185, 6.479771, 50.000000, 52.000000
186, 6.475737, 56.088295, 57.787974
187, 6.467256, 50.883278, 53.614500
188, 6.460847, 50.019071, 52.086561
189, 6.454741, 50.000000, 52.001587
190, 6.448643, 50.000000, 52.000000
191, 6.444292, 55.514671, 57.280371
192, 6.436159, 50.717388, 53.321162
193, 6.429939, 50.004717, 52.045244
194, 6.423931, 50.000000, 52.000000
195, 6.417970, 50.000000, 52.000000
196, 6.414064, 56.056209, 57.770638
197, 6.405731, 50.772867, 53.459923
198, 6.399631, 50.014712, 52.045355
199, 6.393669, 50.000000, 52.000000
200, 6.387708, 50.000000, 52.000000
201, 6.383752, 55.941503, 57.655704
202, 6.375297, 50.734827, 53.458786
203, 6.369236, 50.000985, 52.021983
204, 6.363274, 50.000000, 52.000000
205, 6.357341, 50.000000, 52.000000
206, 6.353286, 55.522251, 57.278935
207, 6.345357, 50.723758, 53.330183
208, 6.339250, 50.016004, 52.069852
209, 6.333387, 50.000000, 52.000781
210, 6.327560, 50.000000, 52.000000
211, 6.323618, 55.738451, 57.482164
212, 6.315634, 50.718221, 53.359576
