MODEL SETTING
SlowTwitchFibersPercentage, DaysBetweenWorkout, HourseOfSleep, Intensity, Lift, NutritionQualitry
50, 5, 8.000000, 95, true, 0.400000

Tic, MuscleMass, Anabolic, Catabolic
0, 16.757738, 50.000000, 52.000000
1, 16.769735, 79.287893, 75.512961
2, 16.778424, 72.865083, 70.343943
3, 16.783711, 66.654579, 65.233106
4, 16.785546, 60.662453, 60.192459
5, 16.783343, 55.125637, 55.581411
6, 16.799537, 85.402361, 80.000187
7, 16.812479, 78.787211, 74.787484
8, 16.822105, 72.381324, 69.627082
9, 16.828388, 66.189779, 64.527228
10, 16.831305, 60.217336, 59.498246
11, 16.849666, 90.094847, 83.682466
12, 16.864779, 83.340691, 78.440526
13, 16.876578, 76.793235, 73.246062
14, 16.885034, 70.457256, 68.107336
15, 16.890096, 64.341738, 63.042944
16, 16.909330, 94.860246, 87.823042
17, 16.925227, 87.968980, 82.551264
18, 16.937727, 81.282643, 77.322396
19, 16.946795, 74.805329, 72.143497
20, 16.952404, 68.540876, 67.021698
21, 16.971073, 98.532122, 91.441496
22, 16.986291, 91.539830, 86.147983
23, 16.997989, 84.750762, 80.893306
24, 17.006118, 78.168717, 75.684072
25, 17.010634, 71.797236, 70.526925
26, 17.027670, 100.968982, 94.329619
27, 17.041116, 93.911555, 89.020646
28, 17.050888, 87.056234, 83.747419
29, 17.056925, 80.406595, 78.516178
30, 17.059163, 73.965969, 73.333191
31, 17.074387, 104.039447, 97.907229
32, 17.085873, 96.900245, 92.580407
33, 17.093521, 89.961740, 87.285647
34, 17.097251, 83.227324, 82.028821
35, 17.096981, 76.700123, 76.815795
36, 17.109738, 106.416246, 101.141316
37, 17.118599, 99.214836, 95.800108
38, 17.123442, 92.212968, 90.487765
39, 17.124169, 85.413983, 85.209918
40, 17.120677, 78.820893, 79.972132
41, 17.130448, 107.998383, 103.889539
42, 17.136139, 100.754776, 98.535860
43, 17.137620, 93.710259, 93.208715
44, 17.134775, 86.867895, 87.913342
45, 17.127483, 80.230527, 82.654982
46, 17.134649, 110.875916, 107.794471
47, 17.137550, 103.553712, 102.422979
48, 17.136049, 96.429845, 97.074823
49, 17.130016, 89.507050, 91.754799
50, 17.119312, 82.787942, 86.467757
51, 17.122899, 112.255105, 110.684501
52, 17.122057, 104.896841, 105.302571
53, 17.116618, 97.735902, 99.941278
54, 17.106432, 90.775160, 94.605335
55, 17.091338, 84.017220, 89.299395
56, 17.091322, 113.596332, 113.625593
57, 17.086692, 106.200657, 108.232069
58, 17.077266, 99.001779, 102.856839
59, 17.062875, 92.002462, 97.504364
60, 17.043340, 85.205229, 92.179057
61, 17.039386, 114.260241, 116.093562
62, 17.030634, 106.843748, 110.689781
63, 17.016884, 99.623630, 105.302291
64, 16.997949, 92.602619, 99.935370
65, 16.973627, 85.783194, 94.593240
66, 16.966433, 116.280907, 119.697145
67, 16.954255, 108.806035, 114.279287
68, 16.936891, 101.527258, 108.875317
69, 16.914144, 94.446966, 103.489117
70, 16.885797, 87.567487, 98.124630
71, 16.874475, 116.853453, 122.265782
72, 16.857998, 109.357323, 116.836589
73, 16.836136, 102.056716, 111.419196
74, 16.808671, 94.954190, 106.017442
75, 16.775365, 88.052089, 100.635123
76, 16.760013, 117.334265, 124.779465
77, 16.739310, 109.816588, 119.337859
78, 16.713015, 102.494418, 113.906370
79, 16.680894, 95.370234, 108.488651
80, 16.642692, 88.446327, 103.088322
81, 16.622830, 116.866979, 126.530949
82, 16.597420, 109.351093, 121.077609
83, 16.566204, 102.030809, 115.633105
84, 16.528928, 94.908585, 110.200955
85, 16.485315, 87.986733, 104.784660
86, 16.461294, 116.737424, 128.486488
87, 16.431550, 109.213511, 123.020570
88, 16.395806, 101.885089, 117.562022
89, 16.353790, 94.754666, 112.114265
90, 16.305204, 87.824591, 106.680696
91, 16.277253, 116.827994, 130.584889
92, 16.243417, 109.289410, 125.105870
93, 16.203397, 101.946183, 119.632707
94, 16.156901, 94.800885, 114.168735
95, 16.103612, 87.855908, 108.717255
96, 16.071492, 116.302484, 132.163667
97, 16.033303, 108.762758, 126.670625
98, 15.988726, 101.418601, 121.182322
99, 15.937453, 94.272637, 115.702010
100, 15.879145, 87.327287, 110.232894
101, 15.842966, 115.613113, 133.535928
102, 15.800526, 108.073747, 128.027163
103, 15.751495, 100.730416, 122.522226
104, 15.695547, 93.585690, 117.024238
105, 15.632324, 86.642012, 111.536308
106, 15.590971, 113.053448, 133.285332
107, 15.543146, 105.561550, 127.760424
108, 15.488483, 98.266206, 122.238986
109, 15.426625, 91.170269, 116.724201
110, 15.357180, 84.276384, 111.219200
111, 15.311130, 110.655838, 132.891595
112, 15.258395, 103.205090, 127.348138
113, 15.198581, 95.951695, 121.807965
114, 15.131301, 88.898703, 116.274272
115, 15.056132, 82.048911, 110.750194
116, 15.006242, 108.817602, 132.695070
117, 14.949479, 101.390460, 127.130462
118, 14.885429, 94.161539, 121.568913
119, 14.813681, 87.133949, 116.013586
120, 14.733781, 80.310643, 110.467618
121, 14.679901, 106.365816, 131.788866
122, 14.618947, 98.977533, 126.202545
123, 14.550473, 91.788515, 120.619382
124, 14.474038, 84.802139, 115.042614
125, 14.389154, 78.021569, 109.475431
126, 14.331130, 103.380255, 130.175093
127, 14.265831, 96.044452, 124.565926
128, 14.192774, 88.909135, 118.960350
129, 14.111480, 81.977964, 113.361693
130, 14.021464, 75.254398, 107.773240
131, 13.959938, 100.150362, 128.032191
132, 13.890924, 92.871485, 122.398283
133, 13.813907, 85.794779, 116.768862
134, 13.728410, 78.924320, 111.147415
135, 13.634216, 72.263909, 105.537364
136, 13.567375, 94.687657, 123.696580
137, 13.492761, 87.532300, 118.041613
138, 13.409791, 80.581535, 112.393194
139, 13.317890, 73.840159, 106.755120
140, 13.216423, 67.320576, 101.131105
141, 13.146094, 90.365615, 119.691907
142, 13.067710, 83.297605, 114.012216
143, 12.980684, 76.437130, 108.341300
144, 12.884661, 69.793536, 102.683206
145, 12.778866, 63.414675, 97.042000
146, 12.706930, 86.337922, 115.417869
147, 12.626809, 79.347088, 109.712732
148, 12.538100, 72.570175, 104.019268
149, 12.439865, 66.027699, 98.341941
150, 12.331988, 59.849170, 92.685091
151, 12.256965, 80.791680, 109.353679
152, 12.173480, 73.931618, 103.632341
153, 12.080808, 67.308985, 97.926841
154, 11.979307, 61.145614, 92.242240
155, 11.871090, 55.674902, 86.583619
156, 11.796577, 75.299404, 102.080648
157, 11.713926, 68.575098, 96.349349
158, 11.623047, 62.098952, 90.640266
159, 11.523898, 56.234120, 84.959727
160, 11.423262, 52.121165, 79.313820
161, 11.357619, 72.036466, 94.991985
162, 11.284037, 65.366669, 89.261247
163, 11.201636, 58.959879, 83.561130
164, 11.112579, 53.452224, 77.898637
165, 11.029835, 50.869742, 72.304519
166, 10.977672, 69.487846, 86.927261
167, 10.917937, 62.881330, 81.229480
168, 10.850208, 56.595183, 75.598949
169, 10.778166, 51.576570, 70.074028
170, 10.718648, 50.173883, 64.756878
171, 10.685485, 68.467354, 79.149476
172, 10.645922, 61.851040, 73.484104
173, 10.599606, 55.529724, 67.886290
174, 10.552636, 51.077630, 62.580681
175, 10.519091, 50.060264, 57.917358
176, 10.505723, 67.167012, 71.399276
177, 10.487344, 60.614581, 65.831200
178, 10.463811, 54.458103, 60.433984
179, 10.440042, 50.537742, 56.036649
180, 10.423258, 50.014424, 53.764869
181, 10.423473, 67.644186, 67.718907
182, 10.419577, 61.032693, 62.160642
183, 10.411389, 54.726095, 56.762587
184, 10.399504, 50.641334, 53.305415
185, 10.388990, 50.010247, 52.308874
186, 10.393747, 67.182162, 65.910096
187, 10.394737, 60.602470, 60.396915
188, 10.391658, 54.397932, 55.156250
189, 10.383004, 50.368819, 52.270543
190, 10.373794, 50.000000, 52.009675
191, 10.379753, 67.549583, 65.924275
192, 10.382029, 60.942821, 60.406675
193, 10.380116, 54.712831, 55.197955
194, 10.372371, 50.614014, 52.321386
195, 10.363232, 50.005094, 52.000000
196, 10.369125, 67.482897, 65.855724
197, 10.371333, 60.885980, 60.348842
198, 10.369385, 54.731635, 55.218520
199, 10.361984, 50.728621, 52.367077
200, 10.352846, 50.006757, 52.000000
201, 10.359111, 67.994050, 66.272890
202, 10.361692, 61.382650, 60.757792
203, 10.360293, 55.105063, 55.474547
204, 10.352920, 50.717035, 52.345932
205, 10.343788, 50.004898, 52.000000
206, 10.349255, 66.702000, 65.216754
207, 10.351042, 60.145648, 59.728805
208, 10.348534, 54.083638, 54.710801
209, 10.340738, 50.451309, 52.173287
210, 10.331632, 50.004670, 52.000000
211, 10.337178, 66.872420, 65.356111
212, 10.339030, 60.293405, 59.849489
213, 10.336634, 54.218949, 54.820131
214, 10.328733, 50.509937, 52.261220
215, 10.319643, 50.008052, 52.000000
216, 10.325751, 67.757437, 66.076523
217, 10.328184, 61.129481, 60.539353
218, 10.326553, 54.833724, 55.259805
219, 10.318960, 50.601167, 52.291466
220, 10.309934, 50.014935, 52.000815
221, 10.316026, 67.709975, 66.034598
222, 10.318445, 61.090909, 60.511344
223, 10.316708, 54.883813, 55.341818
224, 10.309494, 50.802411, 52.415313
225, 10.300469, 50.018746, 52.001787
226, 10.306010, 66.764727, 65.260973
227, 10.307855, 60.203568, 59.770519
228, 10.305637, 54.059863, 54.623915
229, 10.297394, 50.371566, 52.193877
230, 10.288437, 50.019733, 52.001912
231, 10.293854, 66.610910, 65.134411
232, 10.295553, 60.058085, 59.660779
233, 10.293073, 54.097038, 54.716819
234, 10.285403, 50.568268, 52.283395
235, 10.276385, 50.001658, 52.000000
236, 10.282223, 67.257970, 65.674405
237, 10.284381, 60.655905, 60.151279
238, 10.282620, 54.399320, 54.867323
239, 10.274828, 50.429942, 52.182810
